Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
0,5,2,true,1,0,1.0113636,0.91808873,1.0750853,0.95804197,1,2,0.85251796,0.92253524,0.8852459,0.91780823,3,1,0.95849055,1.0487804,0.977492,1.0363636,3,3,0.9587629,0.9674267,0.9864865,1.054054
1,1,0,false,1,0,0.9734849,0.92491466,1.0477816,0.95804197,1,2,0.8776978,0.92957747,0.90819675,0.9349315,3,1,0.954717,1.0313588,0.97427654,1.0218182,3,3,0.94501716,0.93811077,0.9763514,1.027027
1,1,1,false,1,0,1.125,0.9761092,1.2286689,0.9965035,1,2,0.91366905,0.9577465,0.92786884,0.9349315,3,1,0.9773585,1.0313588,0.9903537,1.0290909,3,3,0.95189005,0.95114005,0.9831081,1.0371622
1,1,2,false,1,0,0.9431818,0.9351536,0.9931741,0.95804197,1,2,0.86690646,0.9119718,0.89836067,0.91780823,3,1,0.91698116,1.0278746,0.948553,1.0145454,3,3,0.9347079,0.90879476,0.9662162,1.0236486
1,2,0,true,1,0,0.99242425,0.9556314,1.0546075,0.986014,1,2,0.8884892,0.9260563,0.9147541,0.9246575,3,1,0.98867923,1.0383276,1.0032154,1.0327272,3,3,0.9484536,0.95114005,0.9864865,1.0472972
1,2,1,true,1,0,1.060606,1.0477816,1.0887372,1.0874126,1,2,0.8848921,0.95422536,0.90819675,0.94520545,3,1,0.99245286,1.020906,0.99678457,1.0254545,3,3,0.95532644,0.9413681,0.9864865,1.0506756
1,2,2,true,1,0,0.82575756,0.9283276,0.91808873,0.9440559,1,2,0.81654674,0.89788735,0.8622951,0.9246575,3,1,0.9283019,1.0383276,0.95498395,1.0181818,3,3,0.9381443,0.91856676,0.9662162,1.0371622
1,3,1,false,1,0,1.0833334,1.0238907,1.1843003,1.0734266,1,2,0.92086333,0.97887325,0.9213115,0.95547944,3,1,0.96603775,1.0174216,0.9678457,1.0254545,3,3,0.9484536,0.9413681,0.9763514,1.0608108
1,3,1,true,1,0,1.0227273,1.0546075,1.0716723,1.0874126,1,2,0.8884892,0.9577465,0.904918,0.9520548,3,1,0.99622643,1.0069686,0.9871383,1.0181818,3,3,0.95189005,0.93485343,0.9797297,1.0574324
1,4,0,false,1,0,1.0227273,0.9453925,1.0887372,0.97902095,1,2,0.8920863,0.94014084,0.90163934,0.94863015,3,1,0.954717,1.0418118,0.97427654,1.0290909,3,3,0.94501716,0.93811077,0.972973,1.054054
1,4,0,true,1,0,0.9583333,0.96245736,1.0273037,0.9755245,1,2,0.89568347,0.91549295,0.9147541,0.9315069,3,1,0.9773585,1.0139372,0.9871383,1.0218182,3,3,0.9415808,0.93485343,0.9797297,1.054054
1,5,2,false,1,0,0.9431818,0.9283276,0.9931741,0.951049,1,2,0.8848921,0.9119718,0.90163934,0.9349315,3,1,0.8867925,1.0348432,0.9356913,1.0181818,3,3,0.9243986,0.8957655,0.9527027,1.0405406
1,5,2,true,1,0,0.8863636,0.9453925,0.96245736,0.95804197,1,2,0.8561151,0.9049296,0.8852459,0.9315069,3,1,0.96603775,1.0418118,0.977492,1.0327272,3,3,0.9415808,0.92833877,0.972973,1.054054
2,1,0,false,1,0,0.99242425,0.9044369,1.0511945,0.9370629,1,2,0.88129497,0.91549295,0.8885246,0.9349315,3,1,0.93962264,1.0696864,0.98392284,1.0472727,3,3,0.9415808,0.9218241,0.9695946,1.0472972
2,1,1,false,1,0,0.9318182,0.9351536,0.98634815,0.96503496,1,2,0.8561151,0.8626761,0.8590164,0.89726025,3,1,1.1245283,1.0801394,1.0836012,1.050909,3,3,0.9656357,0.9446254,0.9898649,1.0574324
2,1,2,false,1,0,0.9962121,0.8668942,1.0477816,0.91608393,1,2,0.87410074,0.9049296,0.89180326,0.9143836,3,1,0.9283019,1.0174216,0.977492,1.0254545,3,3,0.92783505,0.89250815,0.9560811,1.027027
2,2,0,true,1,0,1.0265151,0.94880545,1.0443686,1.0314685,1,2,0.8705036,0.9190141,0.895082,0.9246575,3,1,1.0037736,1.0487804,1.0353698,1.0436363,3,3,0.94501716,0.9576547,0.9797297,1.0608108
2,2,1,true,1,0,1.0568181,0.887372,1.1262798,0.93356645,1,2,0.8633093,0.8556338,0.8786885,0.89041096,3,1,0.9622642,1.066202,1.045016,1.0472727,3,3,0.9587629,0.9413681,0.9763514,1.0608108
