Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
1,4,0,false,1,0,0.8525641,0.9597315,0.8566553,0.9592593,1,2,0.9426752,0.98545456,0.9330986,1.0063492,3,1,0.97923875,0.9415808,0.9652778,0.9691781,3,3,1.0277778,1.003367,0.97712415,0.9866667
1,4,0,true,1,0,0.80128205,1.0201342,0.77474403,1.0259259,1,2,0.9426752,0.9563636,0.91549295,1.0190476,3,1,1.0138408,0.96907216,1.0,0.989726,3,3,1.0339506,0.996633,0.99019605,0.98333335
1,5,2,false,1,0,0.78846157,0.9798658,0.83617747,0.95555556,1,2,0.91082805,0.90909094,0.89084506,0.96825397,3,1,0.8927336,0.8797251,0.9166667,0.89041096,3,3,1.0030864,0.9158249,0.9575163,0.91333336
1,5,2,true,1,0,0.7724359,0.942953,0.80546075,0.93703705,1,2,0.8789809,0.9054545,0.86619717,0.9714286,3,1,0.9031142,0.90378004,0.9131944,0.89726025,3,3,0.9876543,0.9292929,0.95098037,0.93
2,1,0,false,1,0,0.84294873,0.95302016,0.84641635,0.94814813,1,2,0.93949044,0.98545456,0.94014084,0.9936508,3,1,0.9584775,0.9347079,0.9618056,0.96575344,3,3,1.0154321,0.993266,0.9738562,0.96666664
2,1,1,false,1,0,0.7948718,0.9228188,0.8020478,0.85555553,1,2,0.93949044,0.81454545,0.90140843,0.9079365,3,1,1.1903114,0.6701031,1.1805556,0.7979452,3,3,1.0617284,0.9292929,1.0228758,0.93
2,1,2,false,1,0,0.86538464,0.89597315,0.8976109,0.88148147,1,2,0.9490446,0.86545455,0.91549295,0.8920635,3,1,0.85813147,0.6597938,0.8715278,0.7808219,3,3,0.99382716,0.9292929,0.96732026,0.93333334
2,2,0,true,1,0,0.900641,0.909396,0.87030715,0.93333334,1,2,0.93949044,0.9418182,0.943662,0.96190476,3,1,1.0968858,0.7766323,1.0868056,0.8869863,3,3,1.0216049,0.996633,0.99019605,0.96666664
2,2,1,true,1,0,0.88782054,0.9194631,0.8191126,0.94074076,1,2,0.9267516,0.90181816,0.9119718,0.94603175,3,1,1.1868513,0.8831615,1.1527778,0.9143836,3,3,1.0555556,0.96633,1.0130719,0.95666665
2,2,2,true,1,0,0.90705127,0.8624161,0.8976109,0.9,1,2,0.9299363,0.94545454,0.9260563,0.96507937,3,1,0.9757785,0.77319586,0.9652778,0.84246576,3,3,1.0,0.97306395,0.9705882,0.96666664
